Rider ID,Country,UCI Team 2010,Rider Name,Price 2010,Score 2010,Gender,UCI Cat 2010,Born,Age 2010,UCI Team 2011,Price 2011,Score 2011,UCI Cat 2011,Age 2011,UCI Team 2012,Price 2012,Score 2012,UCI Cat 2012,Age 2012,UCI Team 2013,Price 2013,Score 2013,UCI Cat 2013,Age 2013,UCI Team 2014,Price 2014,Score 2014,UCI Cat 2014,Age 2014,UCI Team 2015,Price 2015,Score 2015,UCI Cat 2015,Age 2015,UCI Team 2016,Price 2016,Score 2016,UCI Cat 2016,Age 2016,UCI Team 2017,Price 2017,Score 2017,UCI Cat 2017,Age 2017,UCI Team 2018,Price 2018,Score 2018,UCI Cat 2018,Age 2018,UCI Team 2019,Price 2019,Score 2019,UCI Cat 2019,Age 2019,UCI Team 2020,Price 2020,Score 2020,UCI Cat 2020,Age 2020
66,SWE,SAX,Gustav Erik Larsson,8.0,444.0,Men,WT,1980.0,30.0,SBS,8.0,250.0,WT,31.0,VCD,4.0,222.0,WT,32.0,IAM,4.0,310.0,PROF,33.0,IAM,6.0,55.0,PROF,34.0,CLT,2.0,140.0,PROF,35.0,XYZ,2.0,0.0,,36.0,XYZ,1.0,0.0,,37.0,,,,,,,,,,,,,,,
147,NED,RAB,Koos Moerenhout,4.0,435.0,Men,WT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125,GBR,CTT,Roger Hammond,4.0,425.0,Men,PROF,1974.0,36.0,GRM,8.0,5.0,WT,37.0,XYZ,2.0,0.0,,38.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
189,SLO,LAM,Grega Bole,2.0,417.0,Men,WT,1985.0,25.0,LAM,6.0,510.0,WT,26.0,LAM,6.0,40.0,WT,27.0,VCD,6.0,70.0,WT,28.0,VFN,1.0,150.0,CONT,29.0,CCC,2.0,320.0,PROF,30.0,NIP,4.0,15.0,PROF,31.0,TBM,1.0,30.0,WT,32.0,TBM,1.0,120.0,WT,33.0,TBM,1.0,120.0,WT,34.0,TBM,1.0,0.0,WT,35.0
88,FRA,COF,David Moncoutié,6.0,415.0,Men,PROF,1975.0,35.0,COF,6.0,370.0,PROF,36.0,COF,4.0,20.0,PROF,37.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312,FRA,FDJ,Yoann Offredo,2.0,410.0,Men,WT,1986.0,24.0,FDJ,6.0,465.0,PROF,25.0,FDJ,6.0,0.0,WT,26.0,FDJ,8.0,130.0,WT,27.0,FDJ,8.0,40.0,WT,28.0,FDJ,2.0,0.0,WT,29.0,FDJ,1.0,30.0,WT,30.0,WGG,1.0,120.0,PROF,31.0,WGG,1.0,0.0,PROF,32.0,WGG,1.0,0.0,PROF,33.0,CWG,1.0,0.0,PROF,34.0
87,AUS,KAT,Robbie McEwen,6.0,395.0,Men,WT,1972.0,38.0,RSH,6.0,330.0,WT,39.0,OGE,4.0,0.0,WT,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
776,ESP,EUS,Mikel Nieve,1.0,390.0,Men,WT,1984.0,26.0,EUS,6.0,405.0,WT,27.0,EUS,6.0,345.0,WT,28.0,EUS,6.0,330.0,WT,29.0,SKY,6.0,430.0,WT,30.0,SKY,6.0,704.0,WT,31.0,SKY,10.0,340.0,WT,32.0,SKY,8.0,419.0,WT,33.0,MTS,4.0,294.0,WT,34.0,MTS,2.0,445.0,WT,35.0,MTS,4.0,0.0,WT,36.0
128,USA,BMC,George Hincapie,4.0,380.0,Men,PROF,1973.0,37.0,BMC,8.0,265.0,WT,38.0,BMC,4.0,0.0,WT,39.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
127,NZL,SKY,Gregory Henderson,4.0,375.0,Men,WT,1976.0,34.0,SKY,6.0,140.0,WT,35.0,LTB,4.0,0.0,WT,36.0,LTB,1.0,14.0,WT,37.0,LTB,1.0,160.0,WT,38.0,LTS,2.0,45.0,WT,39.0,LTS,1.0,50.0,WT,40.0,UHC,1.0,0.0,PROF,41.0,,,,,,,,,,,,,,,
301,NED,RAB,Bauke Mollema,2.0,375.0,Men,WT,1986.0,24.0,RAB,6.0,1250.0,WT,25.0,RAB,16.0,877.0,WT,26.0,BLA,14.0,1290.0,WT,27.0,BEL,20.0,1165.0,WT,28.0,TFR,18.0,978.0,WT,29.0,TFS,18.0,940.0,WT,30.0,TFS,12.0,1225.0,WT,31.0,TFS,16.0,1150.0,WT,32.0,TFS,12.0,1690.0,WT,33.0,TFS,16.0,0.0,WT,34.0
98,ITA,ISD,Giovanni Visconti,6.0,370.0,Men,PROF,1983.0,27.0,FAR,12.0,915.0,PROF,28.0,MOV,12.0,545.0,WT,29.0,MOV,10.0,340.0,WT,30.0,MOV,6.0,130.0,WT,31.0,MOV,4.0,289.0,WT,32.0,MOV,4.0,835.0,WT,33.0,TBM,10.0,730.0,WT,34.0,TBM,6.0,670.0,WT,35.0,NSK,6.0,845.0,PROF,36.0,THR,8.0,0.0,PROF,37.0
624,GER,LAM,Danilo Hondo,1.0,367.0,Men,WT,1974.0,36.0,LAM,6.0,40.0,WT,37.0,LAM,2.0,0.0,WT,38.0,RLT,1.0,10.0,WT,39.0,TFR,1.0,0.0,WT,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
174,USA,GRM,David Zabriskie,4.0,355.0,Men,WT,1979.0,31.0,GRM,6.0,185.0,WT,32.0,GRS,2.0,290.0,WT,33.0,GRS,6.0,30.0,WT,34.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
261,ARG,SAX,Juan Jose Haedo,2.0,355.0,Men,WT,1981.0,29.0,SBS,6.0,210.0,WT,30.0,STB,2.0,115.0,WT,31.0,JSH,2.0,0.0,CONT,32.0,JSH,1.0,0.0,CONT,33.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,GBR,SKY,Bradley Wiggins,16.0,350.0,Men,WT,1980.0,30.0,SKY,10.0,1486.0,WT,31.0,SKY,18.0,2630.0,WT,32.0,SKY,30.0,764.0,WT,33.0,SKY,20.0,967.0,WT,34.0,SKY,10.0,260.0,WT,35.0,WGN,4.0,0.0,CONT,36.0,,,,,,,,,,,,,,,,,,,,
135,RUS,KAT,Vladimir Karpets,4.0,344.0,Men,WT,1980.0,30.0,KAT,6.0,0.0,WT,31.0,MOV,4.0,0.0,WT,32.0,MOV,1.0,0.0,WT,33.0,XYZ,1.0,0.0,,34.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75,AUS,RAB,Graeme Brown,6.0,340.0,Men,WT,1979.0,31.0,RAB,8.0,60.0,WT,32.0,RAB,4.0,0.0,WT,33.0,BLA,1.0,0.0,WT,34.0,BEL,1.0,0.0,WT,35.0,DPC,1.0,0.0,PROF,36.0,DPC,1.0,0.0,PROF,37.0,,,,,,,,,,,,,,,,,,,,
661,BEL,COF,Jens Keukeleire,1.0,340.0,Men,PROF,1988.0,22.0,COF,6.0,90.0,PROF,23.0,OGE,2.0,220.0,WT,24.0,OGE,4.0,180.0,WT,25.0,OGE,4.0,220.0,WT,26.0,OGE,4.0,297.0,WT,27.0,OGE,4.0,726.0,WT,28.0,ORS,10.0,480.0,WT,29.0,LTS,6.0,302.0,WT,30.0,LTS,2.0,665.0,WT,31.0,EF1,6.0,0.0,WT,32.0
890,SLO,LAM,Simon Spilak,1.0,340.0,Men,WT,1986.0,24.0,LAM,6.0,80.0,WT,25.0,KAT,2.0,207.0,WT,26.0,KAT,4.0,695.0,WT,27.0,KAT,12.0,477.0,WT,28.0,KAT,6.0,794.0,WT,29.0,KAT,12.0,270.0,WT,30.0,KAT,8.0,567.0,WT,31.0,TKA,6.0,140.0,WT,32.0,TKA,1.0,320.0,WT,33.0,,,,,
940,BEL,TSV,Sep Vanmarcke,1.0,335.0,Men,PROF,1988.0,22.0,GRM,6.0,185.0,WT,23.0,GRS,4.0,510.0,WT,24.0,BLA,12.0,430.0,WT,25.0,BEL,10.0,1405.0,WT,26.0,TLJ,26.0,910.0,WT,27.0,TLJ,18.0,1035.0,WT,28.0,CDT,14.0,770.0,WT,29.0,EFD,12.0,834.0,WT,30.0,EF1,8.0,710.0,WT,31.0,EF1,8.0,0.0,WT,32.0
666,CRO,LIQ,Robert Kiserlovski,1.0,331.0,Men,WT,1986.0,24.0,AST,6.0,49.0,WT,25.0,AST,2.0,320.0,WT,26.0,RLT,6.0,280.0,WT,27.0,TFR,6.0,295.0,WT,28.0,TCS,6.0,50.0,WT,29.0,TNK,1.0,0.0,WT,30.0,KAT,1.0,0.0,WT,31.0,TKA,1.0,80.0,WT,32.0,,,,,,,,,,
56,GER,MRM,Fabian Wegmann,10.0,325.0,Men,WT,1980.0,30.0,LEO,6.0,415.0,WT,31.0,GRS,6.0,365.0,WT,32.0,GRS,8.0,210.0,WT,33.0,GRS,4.0,70.0,WT,34.0,CLT,1.0,40.0,PROF,35.0,SSG,1.0,20.0,PROF,36.0,,,,,,,,,,,,,,,,,,,,
73,SUI,THR,Michael Albasini,6.0,325.0,Men,WT,1980.0,30.0,THR,6.0,434.0,WT,31.0,OGE,6.0,706.0,WT,32.0,OGE,14.0,216.0,WT,33.0,OGE,4.0,681.0,WT,34.0,OGE,10.0,408.0,WT,35.0,OGE,6.0,545.0,WT,36.0,ORS,6.0,1325.0,WT,37.0,MTS,18.0,374.0,WT,38.0,MTS,2.0,74.0,WT,39.0,MTS,1.0,0.0,WT,40.0
104,ITA,AND,Leonardo Bertagnolli,4.0,320.0,Men,PROF,1978.0,32.0,LAM,6.0,0.0,WT,33.0,LAM,2.0,0.0,WT,34.0,XYZ,1.0,0.0,,35.0,XYZ,1.0,0.0,,36.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
250,ITA,AST,Enrico Gasparotto,2.0,320.0,Men,WT,1982.0,28.0,AST,6.0,84.0,WT,29.0,AST,2.0,592.0,WT,30.0,AST,10.0,690.0,WT,31.0,AST,12.0,360.0,WT,32.0,WGG,6.0,205.0,PROF,33.0,WGG,2.0,645.0,PROF,34.0,TBM,10.0,0.0,WT,35.0,TBM,1.0,590.0,WT,36.0,TDD,4.0,130.0,WT,37.0,NTT,1.0,0.0,WT,38.0
1004,RUS,KAT,Vladimir Gusev,1.0,320.0,Men,WT,1982.0,28.0,KAT,12.0,180.0,WT,29.0,KAT,4.0,225.0,WT,30.0,KAT,4.0,24.0,WT,31.0,KAT,1.0,14.0,WT,32.0,SKD,1.0,0.0,CONT,33.0,XYZ,1.0,0.0,,34.0,,,,,,,,,,,,,,,,,,,,
952,FRA,BBO,Nicolas Vogondy,1.0,320.0,Men,PROF,1977.0,33.0,COF,6.0,0.0,PROF,34.0,COF,2.0,0.0,PROF,35.0,AJW,1.0,0.0,PROF,36.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94,NED,MRM,Niki Terpstra,6.0,310.0,Men,WT,1984.0,26.0,QST,6.0,345.0,WT,27.0,OPQ,4.0,1260.0,WT,28.0,OPQ,20.0,818.0,WT,29.0,OPQ,14.0,1285.0,WT,30.0,EQS,22.0,1272.0,WT,31.0,EQS,22.0,877.0,WT,32.0,QST,14.0,678.0,WT,33.0,QST,8.0,1426.0,WT,34.0,TDE,12.0,435.0,PROF,35.0,TDE,8.0,0.0,PROF,36.0
172,BEL,QST,Wouter Weylandt,4.0,305.0,Men,WT,1984.0,26.0,LEO,6.0,60.0,WT,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
280,ESP,GCE,Pablo Lastras,2.0,305.0,Men,WT,1976.0,34.0,MOV,6.0,282.0,WT,35.0,MOV,4.0,10.0,WT,36.0,MOV,1.0,0.0,WT,37.0,MOV,1.0,0.0,WT,38.0,MOV,1.0,0.0,WT,39.0,,,,,,,,,,,,,,,,,,,,,,,,,
49,BEL,QST,Stijn Devolder,10.0,300.0,Men,WT,1979.0,31.0,VCD,8.0,0.0,WT,32.0,VCD,4.0,30.0,WT,33.0,RLT,1.0,190.0,WT,34.0,TFR,4.0,80.0,WT,35.0,TFR,2.0,225.0,WT,36.0,TFS,4.0,0.0,WT,37.0,VWC,1.0,0.0,PROF,38.0,VWC,1.0,0.0,PROF,39.0,COC,1.0,0.0,PROF,40.0,,,,,
179,JPN,BBO,Yukiya Arashiro,2.0,300.0,Men,PROF,1984.0,26.0,EUC,6.0,10.0,PROF,27.0,EUC,2.0,170.0,PROF,28.0,EUC,2.0,245.0,PROF,29.0,EUC,4.0,120.0,WT,30.0,EUC,2.0,45.0,PROF,31.0,LAM,1.0,20.0,WT,32.0,TBM,1.0,14.0,WT,33.0,TBM,1.0,0.0,WT,34.0,TBM,1.0,0.0,WT,35.0,TBM,1.0,0.0,WT,36.0
151,CZE,THR,Frantisek Rabon,4.0,297.0,Men,WT,1983.0,27.0,THR,6.0,0.0,WT,28.0,OPQ,1.0,15.0,WT,29.0,OPQ,1.0,0.0,WT,30.0,XYZ,1.0,0.0,,31.0,XYZ,1.0,0.0,,32.0,,,,,,,,,,,,,,,,,,,,,,,,,
17,AUS,CTT,Heinrich Haussler,18.0,290.0,Men,PROF,1984.0,26.0,GRM,12.0,250.0,WT,27.0,GRS,8.0,580.0,WT,28.0,IAM,10.0,790.0,PROF,29.0,IAM,14.0,330.0,PROF,30.0,IAM,8.0,180.0,WT,31.0,IAM,2.0,435.0,WT,32.0,TBM,6.0,15.0,WT,33.0,TBM,1.0,5.0,WT,34.0,TBM,1.0,142.0,WT,35.0,TBM,1.0,0.0,WT,36.0
22,USA,RSH,Lance Armstrong,16.0,290.0,Men,WT,,,RSH,6.0,0.0,WT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
117,SUI,ALM,Martin Elmiger,4.0,290.0,Men,WT,1978.0,32.0,ALM,6.0,45.0,WT,33.0,ALM,2.0,10.0,WT,34.0,IAM,1.0,405.0,PROF,35.0,IAM,8.0,190.0,PROF,36.0,IAM,4.0,395.0,WT,37.0,IAM,4.0,190.0,WT,38.0,BMC,4.0,10.0,WT,39.0,,,,,,,,,,,,,,,
752,ITA,CSF,Sacha Modolo,1.0,290.0,Men,PROF,1987.0,23.0,COG,6.0,100.0,PROF,24.0,COG,2.0,245.0,PROF,25.0,BAR,4.0,170.0,PROF,26.0,LAM,2.0,310.0,WT,27.0,LAM,8.0,500.0,WT,28.0,LAM,6.0,415.0,WT,29.0,UAD,6.0,705.0,WT,30.0,EFD,6.0,405.0,WT,31.0,EF1,4.0,30.0,WT,32.0,COR,1.0,0.0,PROF,33.0
74,NED,RAB,Lars Boom,6.0,288.0,Men,WT,1985.0,25.0,RAB,6.0,505.0,WT,26.0,RAB,10.0,1047.0,WT,27.0,BLA,18.0,502.0,WT,28.0,BEL,12.0,362.0,WT,29.0,AST,8.0,512.0,WT,30.0,AST,8.0,230.0,WT,31.0,TLJ,4.0,609.0,WT,32.0,TLJ,6.0,26.0,WT,33.0,ROC,2.0,30.0,PROF,34.0,,,,,
51,GER,RSH,Andreas Klöden,10.0,285.0,Men,WT,1975.0,35.0,RSH,6.0,757.0,WT,36.0,RNT,8.0,250.0,WT,37.0,RLT,4.0,160.0,WT,38.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76,POR,GCE,Rui Costa,6.0,285.0,Men,WT,1986.0,24.0,MOV,6.0,440.0,WT,25.0,MOV,6.0,1332.0,WT,26.0,MOV,22.0,1760.0,WT,27.0,LAM,22.0,1275.0,WT,28.0,LAM,20.0,1335.0,WT,29.0,LAM,22.0,1130.0,WT,30.0,UAD,16.0,751.0,WT,31.0,UAD,8.0,510.0,WT,32.0,UAD,4.0,650.0,WT,33.0,UAD,6.0,0.0,WT,34.0
285,AUS,OLO,Matthew Lloyd,2.0,280.0,Men,WT,1983.0,27.0,OLO,6.0,0.0,WT,28.0,LAM,2.0,0.0,WT,29.0,LAM,1.0,0.0,WT,30.0,JBC,1.0,0.0,CONT,31.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
597,ITA,AND,Francesco Ginanni,1.0,275.0,Men,PROF,1985.0,25.0,AND,4.0,0.0,PROF,26.0,ASA,2.0,90.0,PROF,27.0,XYZ,2.0,0.0,,28.0,XYZ,1.0,0.0,,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,USA,RSH,Levi Leipheimer,16.0,270.0,Men,WT,1973.0,37.0,RSH,6.0,935.0,WT,38.0,OPQ,10.0,345.0,WT,39.0,XYZ,1.0,0.0,,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103,ESP,QST,Carlos Barredo,4.0,270.0,Men,WT,1981.0,29.0,RAB,4.0,200.0,WT,30.0,RAB,2.0,100.0,WT,31.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
860,ITA,BMC,Mauro Santambrogio,1.0,270.0,Men,PROF,1984.0,26.0,BMC,6.0,140.0,WT,27.0,BMC,2.0,470.0,WT,28.0,VIN,8.0,607.0,PROF,29.0,XYZ,10.0,0.0,,30.0,AMO,1.0,0.0,CONT,31.0,,,,,,,,,,,,,,,,,,,,,,,,,
113,BEL,LAN,Bert De Waele,4.0,250.0,Men,PROF,1975.0,35.0,LAN,4.0,165.0,PROF,36.0,LAN,2.0,0.0,PROF,37.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
920,NED,VAC,Bobbie Traksel,1.0,250.0,Men,PROF,1981.0,29.0,LAN,4.0,0.0,PROF,30.0,LAN,2.0,15.0,PROF,31.0,CSS,1.0,0.0,PROF,32.0,SKT,1.0,0.0,CONT,33.0,XYZ,1.0,0.0,,34.0,,,,,,,,,,,,,,,,,,,,,,,,,
149,ESP,GCE,Ruben Plaza,4.0,245.0,Men,WT,1980.0,30.0,MOV,4.0,0.0,WT,31.0,MOV,2.0,0.0,WT,32.0,MOV,1.0,210.0,WT,33.0,MOV,4.0,0.0,WT,34.0,LAM,1.0,230.0,WT,35.0,OGE,4.0,0.0,WT,36.0,ORS,1.0,0.0,WT,37.0,ICA,1.0,40.0,PROF,38.0,ICA,1.0,30.0,PROF,39.0,,,,,
119,ESP,EUS,Koldo Fernandez,4.0,245.0,Men,WT,1981.0,29.0,EUS,2.0,0.0,WT,30.0,GRS,2.0,10.0,WT,31.0,GRS,1.0,0.0,WT,32.0,GRS,1.0,0.0,WT,33.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
230,COL,COF,Leonardo Duque,2.0,245.0,Men,PROF,1980.0,30.0,COF,4.0,155.0,PROF,31.0,COF,2.0,210.0,PROF,32.0,COL,2.0,25.0,PROF,33.0,COL,1.0,10.0,PROF,34.0,COL,1.0,120.0,PROF,35.0,DMP,2.0,10.0,PROF,36.0,,,,,,,,,,,,,,,,,,,,
447,BEL,TSV,Kris Boeckmans,1.0,245.0,Men,PROF,1987.0,23.0,TSV,2.0,0.0,PROF,24.0,VCD,2.0,150.0,WT,25.0,VCD,2.0,70.0,WT,26.0,LTB,2.0,95.0,WT,27.0,LTS,2.0,795.0,WT,28.0,LTS,16.0,70.0,WT,29.0,LTS,8.0,0.0,WT,30.0,VCC,1.0,60.0,PROF,31.0,VCB,1.0,120.0,PROF,32.0,VCB,1.0,0.0,PROF,33.0
373,COL,GCE,Rigoberto Uran,2.0,240.0,Men,WT,1987.0,23.0,SKY,6.0,887.0,WT,24.0,SKY,12.0,1332.0,WT,25.0,SKY,22.0,685.0,WT,26.0,OPQ,12.0,775.0,WT,27.0,EQS,18.0,1249.0,WT,28.0,CPT,22.0,1120.0,WT,29.0,CDT,14.0,1380.0,WT,30.0,EFD,20.0,1285.0,WT,31.0,EF1,14.0,434.0,WT,32.0,EF1,8.0,0.0,WT,33.0
344,NZL,THR,Hayden Roulston,2.0,236.0,Men,WT,1981.0,29.0,THR,4.0,2.0,WT,30.0,RNT,2.0,5.0,WT,31.0,RLT,1.0,45.0,WT,32.0,TFR,1.0,0.0,WT,33.0,TFR,1.0,8.0,WT,34.0,,,,,,,,,,,,,,,,,,,,,,,,,
148,FRA,QST,Jérôme Pineau,4.0,235.0,Men,WT,1980.0,30.0,QST,4.0,195.0,WT,31.0,OPQ,2.0,50.0,WT,32.0,OPQ,2.0,10.0,WT,33.0,IAM,1.0,15.0,PROF,34.0,IAM,1.0,0.0,WT,35.0,,,,,,,,,,,,,,,,,,,,,,,,,
164,CAN,GRM,Svein Tuft,4.0,235.0,Men,WT,1977.0,33.0,CSM,6.0,310.0,PROF,34.0,OGE,4.0,447.0,WT,35.0,OGE,8.0,101.0,WT,36.0,OGE,2.0,446.0,WT,37.0,OGE,6.0,59.0,WT,38.0,OGE,1.0,61.0,WT,39.0,ORS,1.0,147.0,WT,40.0,MTS,1.0,102.0,WT,41.0,RLY,1.0,0.0,PROF,42.0,,,,,
520,BEL,TSV,Thomas De Gendt,1.0,235.0,Men,PROF,1986.0,24.0,VCD,4.0,168.0,WT,25.0,VCD,2.0,636.0,WT,26.0,VCD,14.0,75.0,WT,27.0,OPQ,8.0,20.0,WT,28.0,LTS,4.0,100.0,WT,29.0,LTS,2.0,380.0,WT,30.0,LTS,6.0,250.0,WT,31.0,LTS,2.0,408.0,WT,32.0,LTS,4.0,393.0,WT,33.0,LTS,4.0,0.0,WT,34.0
211,FRA,SAU,Jérôme Coppel,2.0,230.0,Men,PROF,1986.0,24.0,SAU,4.0,400.0,PROF,25.0,SAU,6.0,195.0,PROF,26.0,COF,6.0,20.0,PROF,27.0,COF,6.0,50.0,PROF,28.0,IAM,1.0,399.0,WT,29.0,IAM,6.0,225.0,WT,30.0,,,,,,,,,,,,,,,,,,,,
214,USA,GRM,Tom Danielson,2.0,230.0,Men,WT,1978.0,32.0,GRM,4.0,366.0,WT,33.0,GRS,4.0,285.0,WT,34.0,GRS,4.0,345.0,WT,35.0,GRS,6.0,355.0,WT,36.0,TCG,6.0,90.0,WT,37.0,XYZ,2.0,0.0,,38.0,XYZ,1.0,0.0,,39.0,,,,,,,,,,,,,,,
682,NOR,BMC,Alexander Kristoff,1.0,230.0,Men,PROF,1987.0,23.0,BMC,4.0,290.0,WT,24.0,KAT,4.0,587.0,WT,25.0,KAT,12.0,1210.0,WT,26.0,KAT,20.0,2305.0,WT,27.0,KAT,30.0,3175.0,WT,28.0,KAT,36.0,2296.0,WT,29.0,KAT,34.0,2545.0,WT,30.0,UAD,36.0,1465.0,WT,31.0,UAD,22.0,2239.0,WT,32.0,UAD,28.0,0.0,WT,33.0
106,FRA,BBO,William Bonnet,4.0,225.0,Men,PROF,1982.0,28.0,FDJ,4.0,130.0,PROF,29.0,FDJ,2.0,0.0,WT,30.0,FDJ,1.0,10.0,WT,31.0,FDJ,1.0,18.0,WT,32.0,FDJ,1.0,0.0,WT,33.0,FDJ,1.0,152.0,WT,34.0,FDJ,2.0,2.0,WT,35.0,FDJ,1.0,0.0,WT,36.0,GFC,1.0,0.0,WT,37.0,GFC,1.0,0.0,WT,38.0
268,FRA,ALM,Sebastien Hinault,2.0,225.0,Men,WT,1974.0,36.0,ALM,4.0,150.0,WT,37.0,ALM,2.0,70.0,WT,38.0,IAM,2.0,40.0,PROF,39.0,IAM,1.0,0.0,PROF,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,GER,SAX,Jens! Voigt,6.0,221.0,Men,WT,1971.0,39.0,LEO,4.0,0.0,WT,40.0,RNT,2.0,160.0,WT,41.0,RLT,2.0,40.0,WT,42.0,TFR,1.0,60.0,WT,43.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,FRA,QST,Sylvain Chavanel,14.0,220.0,Men,WT,1979.0,31.0,QST,4.0,645.0,WT,32.0,OPQ,10.0,1055.0,WT,33.0,OPQ,16.0,1585.0,WT,34.0,IAM,20.0,1075.0,PROF,35.0,IAM,18.0,165.0,WT,36.0,DEN,6.0,320.0,PROF,37.0,DEN,4.0,335.0,PROF,38.0,TDE,2.0,220.0,PROF,39.0,,,,,,,,,,
154,BEL,OLO,Jürgen Roelandts,4.0,220.0,Men,WT,1985.0,25.0,OLO,4.0,855.0,WT,26.0,LTB,12.0,731.0,WT,27.0,LTB,14.0,647.0,WT,28.0,LTB,12.0,230.0,WT,29.0,LTS,10.0,830.0,WT,30.0,LTS,12.0,666.0,WT,31.0,LTS,10.0,245.0,WT,32.0,BMC,4.0,392.0,WT,33.0,MOV,4.0,0.0,WT,34.0,MOV,1.0,0.0,WT,35.0
218,NZL,GRM,Julian Dean,2.0,220.0,Men,WT,1975.0,35.0,GRM,4.0,0.0,WT,36.0,OGE,2.0,0.0,WT,37.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
190,NED,CTT,Theo Bos,2.0,220.0,Men,PROF,1983.0,27.0,RAB,4.0,310.0,WT,28.0,RAB,6.0,500.0,WT,29.0,BLA,10.0,170.0,WT,30.0,BEL,6.0,530.0,WT,31.0,MTN,10.0,0.0,PROF,32.0,DDD,1.0,0.0,WT,33.0,XYZ,1.0,0.0,,34.0,,,,,,,,,,,,,,,
974,FRA,RLM,Cédric Pineau,1.0,220.0,Men,CONT,1985.0,25.0,FDJ,4.0,0.0,PROF,26.0,FDJ,1.0,0.0,WT,27.0,FDJ,1.0,0.0,WT,28.0,FDJ,1.0,50.0,WT,29.0,FDJ,1.0,0.0,WT,30.0,FDJ,1.0,0.0,WT,31.0,FDJ,1.0,0.0,WT,32.0,,,,,,,,,,,,,,,
929,USA,THR,Tejay van Garderen,1.0,211.0,Men,WT,1988.0,22.0,THR,6.0,222.0,WT,23.0,BMC,8.0,1365.0,WT,24.0,BMC,26.0,875.0,WT,25.0,BMC,16.0,910.0,WT,26.0,BMC,18.0,402.0,WT,27.0,BMC,18.0,394.0,WT,28.0,BMC,8.0,672.0,WT,29.0,BMC,6.0,427.0,WT,30.0,EF1,4.0,358.0,WT,31.0,EF1,2.0,0.0,WT,32.0
83,NED,RAB,Sebastian Langeveld,6.0,210.0,Men,WT,1985.0,25.0,RAB,4.0,483.0,WT,26.0,OGE,6.0,91.0,WT,27.0,OGE,2.0,415.0,WT,28.0,GRS,8.0,500.0,WT,29.0,TCG,8.0,76.0,WT,30.0,CPT,4.0,90.0,WT,31.0,CDT,1.0,275.0,WT,32.0,EFD,2.0,0.0,WT,33.0,EF1,1.0,346.0,WT,34.0,EF1,2.0,0.0,WT,35.0
398,ITA,CTT,Davide Appollonio,1.0,210.0,Men,PROF,1989.0,21.0,SKY,6.0,170.0,WT,22.0,SKY,2.0,10.0,WT,23.0,ALM,1.0,15.0,WT,24.0,ALM,1.0,325.0,WT,25.0,AND,4.0,110.0,PROF,26.0,XYZ,2.0,0.0,,27.0,XYZ,1.0,0.0,,28.0,,,,,,,,,,,,,,,
913,GBR,SKY,Geraint Thomas,1.0,210.0,Men,WT,1986.0,24.0,SKY,4.0,487.0,WT,25.0,SKY,6.0,166.0,WT,26.0,SKY,8.0,500.0,WT,27.0,SKY,14.0,822.0,WT,28.0,SKY,16.0,969.0,WT,29.0,SKY,20.0,716.0,WT,30.0,SKY,10.0,875.0,WT,31.0,SKY,18.0,1748.0,WT,32.0,SKY,24.0,768.0,WT,33.0,INS,14.0,0.0,WT,34.0
576,FRA,ALM,John Gadret,1.0,205.0,Men,WT,1979.0,31.0,ALM,2.0,510.0,WT,32.0,ALM,8.0,160.0,WT,33.0,ALM,6.0,70.0,WT,34.0,MOV,2.0,30.0,WT,35.0,MOV,1.0,2.0,WT,36.0,,,,,,,,,,,,,,,,,,,,,,,,,
