Rider ID,Country,UCI Team 2012,Rider Name,Price 2012,Score 2012,Gender,Born,Age 2012,UCI Team 2013,Price 2013,Score 2013,Age 2013,UCI Team 2014,Price 2014,Score 2014,Age 2014,UCI Team 2015,Price 2015,Score 2015,Age 2015,UCI Team 2016,Price 2016,Score 2016,Age 2016,UCI Team 2017,Price 2017,Score 2017,Age 2017,UCI Team 2018,Price 2018,Score 2018,Age 2018,UCI Team 2019,Price 2019,Score 2019,Age 2019,UCI Team 2020,Price 2020,Score 2020,Age 2020
3540,GBR,,Evie Richards,,,Women,1997.0,,,,,,,,,,,,,,XYZ,1.0,0.0,19.0,,,,,,,,,,,,,,,,
3520,ESP,,Teresa Ripoll Sabate,,,Women,1997.0,,,,,,,,,,,,,,LTK,1.0,0.0,19.0,,,,,,,,,,,,,,,,
3465,COL,,Andreina Patricia Rivera Risco,,,Women,1991.0,,,,,,,,,,,,,,BPD,1.0,0.0,25.0,XYZ,1.0,0.0,26.0,,,,,,,,,,,,
3467,MEX,,Carolina Rodriguez Gutierrez,,,Women,1993.0,,,,,,,,,,,,,,ASA,1.0,0.0,23.0,ASA,1.0,0.0,24.0,ASA,1.0,120.0,25.0,ASA,2.0,0.0,26.0,XYZ,1.0,0.0,27.0
3510,USA,,Hannah Ross,,,Women,1990.0,,,,,,,,,,,,,,RLW,1.0,0.0,26.0,,,,,,,,,,,,,,,,
3478,AUT,,Marlene Schilling,,,Women,1996.0,,,,,,,,,,,,,,NOE,1.0,0.0,20.0,,,,,,,,,,,,,,,,
3506,SLO,,Laura Simenc,,,Women,1990.0,,,,,,,,,,,,,,BTC,1.0,0.0,26.0,,,,,,,,,,,,,,,,
3541,POL,,Agnieszka Skalniak,,,Women,1997.0,,,,,,,,,,,,,,XYZ,1.0,0.0,19.0,ASA,1.0,0.0,20.0,EXP,1.0,45.0,21.0,CCC,1.0,18.0,22.0,CCC,1.0,0.0,23.0
3471,AUS,,Ellen Skerritt,,,Women,1994.0,,,,,,,,,,,,,,ALE,1.0,0.0,22.0,,,,,,,,,,,,,,,,
3497,KAZ,,Natalya Sokovnina,,,Women,1990.0,,,,,,,,,,,,,,ASA,1.0,0.0,26.0,,,,,,,,,,,,,,,,
3518,ITA,,Gaia Tortolina,,,Women,1997.0,,,,,,,,,,,,,,SEF,1.0,0.0,19.0,SER,1.0,0.0,20.0,XYZ,1.0,0.0,21.0,,,,,EQU,1.0,0.0,23.0
3488,GBR,,Lora Turnham,,,Women,1988.0,,,,,,,,,,,,,,MAT,1.0,0.0,28.0,,,,,,,,,,,,,,,,
3472,KAZ,,Makhabbat Umutzhanova,,,Women,1994.0,,,,,,,,,,,,,,ASA,1.0,0.0,22.0,ASA,1.0,0.0,23.0,ASA,1.0,0.0,24.0,ASA,1.0,100.0,25.0,ASA,1.0,0.0,26.0
3521,BEL,,Fenna Vanhoutte,,,Women,1997.0,,,,,,,,,,,,,,LBL,1.0,0.0,19.0,LSL,1.0,0.0,20.0,LSL,1.0,0.0,21.0,LSL,1.0,0.0,22.0,XYZ,1.0,0.0,23.0
3490,USA,,Emma White,,,Women,1997.0,,,,,,,,,,,,,,RLW,1.0,0.0,19.0,RLW,1.0,25.0,20.0,RLW,1.0,170.0,21.0,RLW,2.0,30.0,22.0,RLW,1.0,0.0,23.0
3461,USA,,Erica Zaveta,,,Women,1989.0,,,,,,,,,,,,,,CYL,1.0,0.0,27.0,CPC,1.0,0.0,28.0,XYZ,1.0,0.0,29.0,,,,,,,,
3511,SLO,,Urska Zigart,,,Women,1996.0,,,,,,,,,,,,,,BTC,1.0,0.0,20.0,BTC,1.0,0.0,21.0,BTC,1.0,0.0,22.0,BTC,1.0,40.0,23.0,ALE,1.0,0.0,24.0
3820,CUB,,Arlenis Sierra,,,Women,1992.0,,,,,,,,,,,,,,,,,,ASA,1.0,1125.0,25.0,ASA,20.0,1215.0,26.0,ASA,18.0,875.0,27.0,ASA,12.0,0.0,28.0
3861,CZE,,Nikola Noskova,,,Women,1997.0,,,,,,,,,,,,,,,,,,BPK,1.0,665.0,20.0,BPK,12.0,80.0,21.0,BIG,8.0,350.0,22.0,BIG,8.0,0.0,23.0
3846,ITA,,Letizia Paternoster,,,Women,1999.0,,,,,,,,,,,,,,,,,,XYZ,1.0,180.0,18.0,ASA,4.0,535.0,19.0,TFS,10.0,460.0,20.0,TFS,8.0,0.0,21.0
3857,ITA,,Elisa Balsamo,,,Women,1998.0,,,,,,,,,,,,,,,,,,VAL,1.0,175.0,19.0,VAL,2.0,1191.0,20.0,VAL,16.0,1165.0,21.0,VAL,16.0,0.0,22.0
3891,COL,,Ana Sanabria,,,Women,1990.0,,,,,,,,,,,,,,,,,,SER,1.0,150.0,27.0,SER,2.0,0.0,28.0,SWA,1.0,0.0,29.0,XYZ,1.0,0.0,30.0
3705,ISR,,Shani Bloch,,,Women,1979.0,,,,,,,,,,,,,,,,,,TVW,1.0,130.0,38.0,XYZ,2.0,0.0,39.0,XYZ,1.0,0.0,40.0,,,,
3847,ITA,,Silvia Persico,,,Women,1997.0,,,,,,,,,,,,,,,,,,VAL,1.0,130.0,20.0,VAL,2.0,56.0,21.0,VAL,1.0,0.0,22.0,VAL,1.0,0.0,23.0
3697,FRA,,Juliette Labous,,,Women,1998.0,,,,,,,,,,,,,,,,,,SUN,1.0,127.0,19.0,SUN,2.0,346.0,20.0,SUN,4.0,551.0,21.0,SUN,8.0,0.0,22.0
3849,POL,,Marta Lach,,,Women,1997.0,,,,,,,,,,,,,,,,,,XYZ,1.0,115.0,20.0,XYZ,1.0,0.0,21.0,CCC,1.0,200.0,22.0,CCC,2.0,0.0,23.0
3821,CAN,,Allison Beveridge,,,Women,1993.0,,,,,,,,,,,,,,,,,,RLW,1.0,100.0,24.0,RLW,1.0,0.0,25.0,RLW,1.0,70.0,26.0,RLW,1.0,0.0,27.0
3694,NED,,Nina Buysman,,,Women,1997.0,,,,,,,,,,,,,,,,,,PVD,1.0,100.0,20.0,PHV,1.0,16.0,21.0,PHV,1.0,8.0,22.0,PHV,1.0,0.0,23.0
3870,ITA,,Chiara Consonni,,,Women,1999.0,,,,,,,,,,,,,,,,,,VAL,1.0,100.0,18.0,VAL,1.0,206.0,19.0,VAL,2.0,310.0,20.0,VAL,4.0,0.0,21.0
3873,SUI,,Sina Frei,,,Women,1997.0,,,,,,,,,,,,,,,,,,XYZ,1.0,100.0,20.0,XYZ,1.0,10.0,21.0,XYZ,1.0,0.0,22.0,XYZ,1.0,0.0,23.0
3691,NED,,Esther van Veen,,,Women,1990.0,,,,,,,,,,,,,,,,,,PVD,1.0,100.0,27.0,PHV,1.0,16.0,28.0,PHV,1.0,0.0,29.0,PHV,1.0,0.0,30.0
3915,ITA,,Erica Magnaldi,,,Women,1992.0,,,,,,,,,,,,,,,,,,BPK,1.0,70.0,25.0,BPK,1.0,600.0,26.0,WNT,8.0,405.0,27.0,WNT,6.0,0.0,28.0
3858,NED,,Danique Braam,,,Women,1995.0,,,,,,,,,,,,,,,,,,XYZ,1.0,55.0,22.0,XYZ,1.0,100.0,23.0,LSL,1.0,30.0,24.0,LSL,1.0,0.0,25.0
3888,NZL,,Holly Edmondston,,,Women,1996.0,,,,,,,,,,,,,,,,,,XYZ,1.0,50.0,21.0,XYZ,1.0,0.0,22.0,,,,,,,,
3707,NZL,,Lauretta Hanson,,,Women,1994.0,,,,,,,,,,,,,,,,,,UHC,1.0,50.0,23.0,UHC,1.0,25.0,24.0,TFS,1.0,80.0,25.0,TFS,1.0,0.0,26.0
3862,SUI,,Lise-Marie Henzelin,,,Women,1991.0,,,,,,,,,,,,,,,,,,XYZ,1.0,50.0,26.0,XYZ,1.0,0.0,27.0,,,,,,,,
3851,SWE,,Ida Erngren,,,Women,1989.0,,,,,,,,,,,,,,,,,,XYZ,1.0,40.0,28.0,XYZ,1.0,0.0,29.0,,,,,,,,
3890,USA,,Skylar Schneider,,,Women,1998.0,,,,,,,,,,,,,,,,,,XYZ,1.0,40.0,19.0,DLT,1.0,15.0,20.0,DLT,1.0,0.0,21.0,DLT,1.0,0.0,22.0
3911,NED,,Maaike Boogaard,,,Women,1998.0,,,,,,,,,,,,,,,,,,BTC,1.0,35.0,19.0,BTC,1.0,49.0,20.0,BTC,1.0,120.0,21.0,ALE,2.0,0.0,22.0
3700,USA,,Kathryn Buss,,,Women,1993.0,,,,,,,,,,,,,,,,,,TIB,1.0,30.0,24.0,TIB,1.0,0.0,25.0,XYZ,1.0,0.0,26.0,,,,
3842,NED,,Melanie Klement,,,Women,1994.0,,,,,,,,,,,,,,,,,,XYZ,1.0,30.0,23.0,XYZ,1.0,0.0,24.0,BPC,1.0,0.0,25.0,BKP,1.0,0.0,26.0
3860,CZE,,Katerina Nash,,,Women,1977.0,,,,,,,,,,,,,,,,,,XYZ,1.0,30.0,40.0,ILU,1.0,0.0,41.0,XYZ,1.0,0.0,42.0,,,,
3854,GBR,,Emily Nelson,,,Women,1996.0,,,,,,,,,,,,,,,,,,XYZ,1.0,30.0,21.0,XYZ,1.0,0.0,22.0,,,,,,,,
4353,POL,,Aurela Nerlo,,,Women,1998.0,,,,,,,,,,,,,,,,,,XYZ,1.0,30.0,19.0,XYZ,1.0,0.0,20.0,XYZ,1.0,70.0,21.0,CCC,1.0,0.0,22.0
3702,ITA,,Nadia Quagliotto,,,Women,1997.0,,,,,,,,,,,,,,,,,,TOG,1.0,30.0,20.0,TOP,1.0,100.0,21.0,ALE,1.0,50.0,22.0,CDO,1.0,0.0,23.0
3874,ISR,,Omer Shapira,,,Women,1994.0,,,,,,,,,,,,,,,,,,GSB,1.0,30.0,23.0,CPC,1.0,50.0,24.0,CSR,1.0,326.0,25.0,CSR,4.0,0.0,26.0
3829,IRL,,Lydia Boylan,,,Women,1987.0,,,,,,,,,,,,,,,,,,WNT,1.0,25.0,30.0,WNT,1.0,0.0,31.0,XYZ,1.0,0.0,32.0,TOR,1.0,0.0,33.0
3886,NED,,Nancy van der Burg,,,Women,1992.0,,,,,,,,,,,,,,,,,,XYZ,1.0,25.0,25.0,PHV,1.0,0.0,26.0,JFE,1.0,0.0,27.0,PHV,1.0,0.0,28.0
3836,USA,,Lily Williams,,,Women,1994.0,,,,,,,,,,,,,,,,,,XYZ,1.0,25.0,23.0,HBS,1.0,170.0,24.0,HBS,2.0,0.0,25.0,RLW,1.0,0.0,26.0
3670,ITA,,Rachele Barbieri,,,Women,1997.0,,,,,,,,,,,,,,,,,,CPC,1.0,20.0,20.0,WHT,2.0,50.0,21.0,BPK,1.0,0.0,22.0,XYZ,1.0,0.0,23.0
3848,ITA,,Marta Cavalli,,,Women,1998.0,,,,,,,,,,,,,,,,,,VAL,1.0,20.0,19.0,VAL,1.0,246.0,20.0,VAL,2.0,925.0,21.0,VAL,12.0,0.0,22.0
3859,NED,,Mareille Meijering,,,Women,1995.0,,,,,,,,,,,,,,,,,,XYZ,1.0,20.0,22.0,XYZ,1.0,0.0,23.0,,,,,,,,
3887,AUS,,Josie Talbot,,,Women,1996.0,,,,,,,,,,,,,,,,,,XYZ,1.0,15.0,21.0,XYZ,1.0,0.0,22.0,,,,,CDO,1.0,0.0,24.0
3871,NED,,Claudia Jongerius,,,Women,1998.0,,,,,,,,,,,,,,,,,,KRE,1.0,10.0,19.0,KRE,1.0,0.0,20.0,RES,1.0,0.0,21.0,SPM,1.0,0.0,22.0
3889,SWE,,Frida Knutsson,,,Women,1997.0,,,,,,,,,,,,,,,,,,XYZ,1.0,10.0,20.0,JFE,1.0,40.0,21.0,ASC,1.0,0.0,22.0,ASC,1.0,0.0,23.0
3843,NED,,Leonie Lubbinge,,,Women,1986.0,,,,,,,,,,,,,,,,,,XYZ,1.0,10.0,31.0,XYZ,1.0,0.0,32.0,,,,,,,,
3850,POL,,Daria Pikulik,,,Women,1997.0,,,,,,,,,,,,,,,,,,XYZ,1.0,10.0,20.0,XYZ,1.0,0.0,21.0,,,,,,,,
3852,GER,,Gudrun Stock,,,Women,1995.0,,,,,,,,,,,,,,,,,,XYZ,1.0,10.0,22.0,XYZ,1.0,0.0,23.0,,,,,,,,
3678,USA,,Leah Thorvilson,,,Women,1979.0,,,,,,,,,,,,,,,,,,LPR,1.0,2.0,38.0,CSR,1.0,2.0,39.0,CSR,1.0,0.0,40.0,XYZ,1.0,0.0,41.0
3864,NED,,Loes Adegeest,,,Women,1996.0,,,,,,,,,,,,,,,,,,XYZ,1.0,0.0,21.0,,,,,PHV,1.0,50.0,23.0,JVA,1.0,0.0,24.0
3666,NAM,,Vera Adrian,,,Women,1993.0,,,,,,,,,,,,,,,,,,BDP,1.0,0.0,24.0,XYZ,1.0,80.0,25.0,XYZ,1.0,0.0,26.0,XYZ,1.0,0.0,27.0
3661,KAZ,,Rinata Akhmetcha,,,Women,1998.0,,,,,,,,,,,,,,,,,,ASA,1.0,0.0,19.0,XYZ,1.0,0.0,20.0,,,,,,,,
3690,AUS,,Georgia Baker,,,Women,1994.0,,,,,,,,,,,,,,,,,,ORS,1.0,0.0,23.0,XYZ,1.0,0.0,24.0,,,,,,,,
3669,SLO,,Ula Berlan,,,Women,1989.0,,,,,,,,,,,,,,,,,,BTC,1.0,0.0,28.0,XYZ,1.0,0.0,29.0,,,,,,,,
3698,BEL,,Nathalie Bex,,,Women,1998.0,,,,,,,,,,,,,,,,,,SVE,1.0,0.0,19.0,EXP,1.0,0.0,20.0,APB,1.0,0.0,21.0,CCT,1.0,0.0,22.0
3696,ITA,,Letizia Borghesi,,,Women,1998.0,,,,,,,,,,,,,,,,,,SER,1.0,0.0,19.0,XYZ,1.0,0.0,20.0,VAI,1.0,130.0,21.0,VAI,2.0,0.0,22.0
3701,ARG,,Nicolle Marie Bruderer Cofino,,,Women,1993.0,,,,,,,,,,,,,,,,,,TIB,1.0,0.0,24.0,TIB,1.0,12.0,25.0,TIB,1.0,0.0,26.0,TIB,1.0,0.0,27.0
3695,CYP,,Andria Christophorou,,,Women,1992.0,,,,,,,,,,,,,,,,,,SER,1.0,0.0,25.0,CGS,1.0,38.0,26.0,CGS,1.0,0.0,27.0,CTL,1.0,0.0,28.0
3676,GBR,,Sophie Coleman,,,Women,1990.0,,,,,,,,,,,,,,,,,,DRP,1.0,0.0,27.0,XYZ,1.0,0.0,28.0,,,,,,,,
3689,ITA,,Alessia Dal Magro,,,Women,1998.0,,,,,,,,,,,,,,,,,,MIC,1.0,0.0,19.0,MIC,1.0,0.0,20.0,XYZ,1.0,0.0,21.0,,,,
3688,ITA,,Elisa Dalla Valle,,,Women,1998.0,,,,,,,,,,,,,,,,,,MIC,1.0,0.0,19.0,MIC,1.0,0.0,20.0,TOP,1.0,0.0,21.0,XYZ,1.0,0.0,22.0
3683,BEL,,Mieke Docx,,,Women,1996.0,,,,,,,,,,,,,,,,,,LWD,1.0,0.0,21.0,DVE,1.0,0.0,22.0,DVE,1.0,15.0,23.0,DVE,1.0,0.0,24.0
3677,NOR,,Ingvild Gaaskjenn,,,Women,1998.0,,,,,,,,,,,,,,,,,,HPU,1.0,0.0,19.0,HPU,1.0,0.0,20.0,HPU,1.0,50.0,21.0,HPU,1.0,0.0,22.0
3687,ITA,,Viola Rita Galli,,,Women,1990.0,,,,,,,,,,,,,,,,,,MIC,1.0,0.0,27.0,XYZ,1.0,0.0,28.0,,,,,,,,
3686,CUB,,Iraida Garcia Ocasio,,,Women,1989.0,,,,,,,,,,,,,,,,,,MIC,1.0,0.0,28.0,XYZ,1.0,0.0,29.0,,,,,,,,
3681,ESP,,Beatriu Gomez Franquet,,,Women,1987.0,,,,,,,,,,,,,,,,,,LTK,1.0,0.0,30.0,XYZ,1.0,0.0,31.0,,,,,,,,
3675,GBR,,Elizabeth Holden,,,Women,1997.0,,,,,,,,,,,,,,,,,,DRP,1.0,0.0,20.0,DRP,1.0,0.0,21.0,DRP,1.0,0.0,22.0,BDU,1.0,0.0,23.0
3680,ESP,,Ziortza Isasi Cristobal,,,Women,1995.0,,,,,,,,,,,,,,,,,,LTK,1.0,0.0,22.0,XYZ,1.0,0.0,23.0,EIC,1.0,0.0,24.0,EIC,1.0,0.0,25.0
3660,KAZ,,Amiliya Ishakova,,,Women,1995.0,,,,,,,,,,,,,,,,,,ASA,1.0,0.0,22.0,ASA,1.0,0.0,23.0,ASA,1.0,0.0,24.0,XYZ,1.0,0.0,25.0
3708,ITA,,Giulia Marchesini,,,Women,1998.0,,,,,,,,,,,,,,,,,,VAI,1.0,0.0,19.0,VAI,1.0,0.0,20.0,VAI,1.0,0.0,21.0,VAI,1.0,0.0,22.0
3703,ITA,,Sara Mariotto,,,Women,1996.0,,,,,,,,,,,,,,,,,,TOG,1.0,0.0,21.0,TOP,1.0,0.0,22.0,XYZ,1.0,0.0,23.0,,,,
3679,NED,,Puck Moonen,,,Women,1996.0,,,,,,,,,,,,,,,,,,LSL,1.0,0.0,21.0,LSL,1.0,0.0,22.0,LSL,1.0,0.0,23.0,CCT,1.0,0.0,24.0
3659,ITA,,Lisa Morzenti,,,Women,1998.0,,,,,,,,,,,,,,,,,,ASA,1.0,0.0,19.0,BPK,1.0,25.0,20.0,SBT,1.0,0.0,21.0,XYZ,1.0,0.0,22.0
3822,USA,,Ellen Noble,,,Women,1995.0,,,,,,,,,,,,,,,,,,COL,1.0,0.0,22.0,XYZ,1.0,0.0,23.0,,,,,,,,
3665,RSA,,Carla Oberholzer,,,Women,1987.0,,,,,,,,,,,,,,,,,,BDP,1.0,0.0,30.0,XYZ,1.0,0.0,31.0,,,,,BDU,1.0,0.0,33.0
3674,GBR,,Rose Osborne,,,Women,1990.0,,,,,,,,,,,,,,,,,,DRP,1.0,0.0,27.0,XYZ,1.0,0.0,28.0,,,,,,,,
3699,NZL,,Madeline Park,,,Women,1998.0,,,,,,,,,,,,,,,,,,TIB,1.0,0.0,19.0,XYZ,1.0,0.0,20.0,,,,,,,,
3664,ESP,,Yessica Perez Torrente,,,Women,1992.0,,,,,,,,,,,,,,,,,,BDP,1.0,0.0,25.0,BDM,1.0,0.0,26.0,XYZ,1.0,0.0,27.0,,,,
3673,GBR,,Hannah Peyton,,,Women,1994.0,,,,,,,,,,,,,,,,,,DRP,1.0,0.0,23.0,DRP,1.0,0.0,24.0,XYZ,1.0,0.0,25.0,,,,
3684,POR,,Daniela Reis,,,Women,1993.0,,,,,,,,,,,,,,,,,,LWD,1.0,0.0,24.0,DVE,1.0,200.0,25.0,DVE,2.0,210.0,26.0,CTL,2.0,0.0,27.0
3658,KAZ,,Zhanerke Sanakbayeva,,,Women,1998.0,,,,,,,,,,,,,,,,,,ASA,1.0,0.0,19.0,XYZ,1.0,0.0,20.0,,,,,,,,
3704,DEN,,Jannie Sand,,,Women,1980.0,,,,,,,,,,,,,,,,,,TVW,1.0,0.0,37.0,XYZ,1.0,0.0,38.0,,,,,,,,
3672,GBR,,Lucy Shaw,,,Women,1997.0,,,,,,,,,,,,,,,,,,DRP,1.0,0.0,20.0,DRP,1.0,0.0,21.0,DRP,1.0,0.0,22.0,XYZ,1.0,0.0,23.0
3706,USA,,Katherine Sherwin,,,Women,1973.0,,,,,,,,,,,,,,,,,,UHC,1.0,0.0,44.0,,,,,,,,,,,,
3693,NED,,Aafke Soet,,,Women,1997.0,,,,,,,,,,,,,,,,,,PVD,1.0,0.0,20.0,WNT,1.0,150.0,21.0,WNT,2.0,0.0,22.0,WNT,1.0,0.0,23.0
3657,ITA,,Martina Stefani,,,Women,1998.0,,,,,,,,,,,,,,,,,,ALE,1.0,0.0,19.0,ALE,1.0,0.0,20.0,TOP,1.0,0.0,21.0,XYZ,1.0,0.0,22.0
3692,NED,,Karlijn Swinkels,,,Women,1998.0,,,,,,,,,,,,,,,,,,PVD,1.0,0.0,19.0,ALE,1.0,28.0,20.0,ALE,1.0,56.0,21.0,PHV,1.0,0.0,22.0
3671,GBR,,Abigail Van Twisk,,,Women,1997.0,,,,,,,,,,,,,,,,,,DRP,1.0,0.0,20.0,DRP,1.0,0.0,21.0,TFS,1.0,0.0,22.0,TFS,1.0,0.0,23.0
3682,NED,,Bryony van Velzen,,,Women,1996.0,,,,,,,,,,,,,,,,,,LWD,1.0,0.0,21.0,DVE,1.0,50.0,22.0,DVE,1.0,40.0,23.0,CTL,1.0,0.0,24.0
3685,BEL,,Nathalie Verschelden,,,Women,1994.0,,,,,,,,,,,,,,,,,,LWK,1.0,0.0,23.0,JFE,1.0,0.0,24.0,XYZ,1.0,0.0,25.0,,,,
4081,NED,,Lorena Wiebes,,,Women,1999.0,,,,,,,,,,,,,,,,,,PVD,1.0,0.0,18.0,PHV,1.0,1286.0,19.0,PHV,18.0,3373.0,20.0,PHV,46.0,0.0,21.0
3662,JPN,,Miho Yashikawa,,,Women,1993.0,,,,,,,,,,,,,,,,,,BDP,1.0,0.0,24.0,XYZ,1.0,0.0,25.0,,,,,,,,
3668,SLO,,Hajdi Zajc,,,Women,1998.0,,,,,,,,,,,,,,,,,,BTC,1.0,0.0,19.0,XYZ,1.0,0.0,20.0,,,,,,,,
3667,SLO,,Sasa Zavbi Kunager,,,Women,1998.0,,,,,,,,,,,,,,,,,,BTC,1.0,0.0,19.0,BTC,1.0,0.0,20.0,XYZ,1.0,0.0,21.0,,,,
4078,AUS,,Lucy Kennedy,,,Women,1988.0,,,,,,,,,,,,,,,,,,,,,,MTS,1.0,425.0,30.0,MTS,10.0,354.0,31.0,MTS,10.0,0.0,32.0
4016,DEN,,Emma Norsgaard Jørgensen,,,Women,1999.0,,,,,,,,,,,,,,,,,,,,,,CBT,1.0,245.0,19.0,BIG,2.0,50.0,20.0,BIG,1.0,0.0,21.0
4080,AUS,,Brodie Chapman,,,Women,1991.0,,,,,,,,,,,,,,,,,,,,,,TIB,1.0,222.0,27.0,TIB,2.0,490.0,28.0,FDJ,6.0,0.0,29.0
4099,RUS,,Maria Novolodskaya,,,Women,1999.0,,,,,,,,,,,,,,,,,,,,,,CGS,1.0,215.0,19.0,CGS,4.0,120.0,20.0,CGS,2.0,0.0,21.0
4105,VIE,,Thi That Nguyen,,,Women,1993.0,,,,,,,,,,,,,,,,,,,,,,WCC,1.0,210.0,25.0,LSL,4.0,125.0,26.0,LSL,2.0,0.0,27.0
4122,GBR,,Jessica Roberts,,,Women,1999.0,,,,,,,,,,,,,,,,,,,,,,XYZ,1.0,150.0,19.0,XYZ,2.0,95.0,20.0,MTS,1.0,0.0,21.0
4155,BLR,,Karalina Savenka,,,Women,1998.0,,,,,,,,,,,,,,,,,,,,,,MCC,1.0,140.0,20.0,XYZ,2.0,0.0,21.0,XYZ,1.0,0.0,22.0
4089,AUT,,Kathrin Schweinberger,,,Women,1996.0,,,,,,,,,,,,,,,,,,,,,,HCT,1.0,135.0,22.0,HMT,2.0,260.0,23.0,CTL,4.0,0.0,24.0
4024,NOR,,Line Marie Gulliksen,,,Women,1990.0,,,,,,,,,,,,,,,,,,,,,,HPU,1.0,130.0,28.0,XYZ,2.0,0.0,29.0,ASC,1.0,0.0,30.0
4149,SUI,,Marlen Reusser,,,Women,1991.0,,,,,,,,,,,,,,,,,,,,,,XYZ,1.0,120.0,27.0,WCC,2.0,655.0,28.0,BIG,8.0,0.0,29.0
4012,ITA,,Elena Pirrone,,,Women,1999.0,,,,,,,,,,,,,,,,,,,,,,ASA,1.0,110.0,19.0,ASA,1.0,100.0,20.0,VAL,1.0,0.0,21.0
4129,GBR,,Danielle Christmas,,,Women,1987.0,,,,,,,,,,,,,,,,,,,,,,BDM,1.0,100.0,31.0,LSL,1.0,0.0,32.0,LSL,1.0,0.0,33.0
4113,COL,,Paula Andrea Patino Bedoya,,,Women,1997.0,,,,,,,,,,,,,,,,,,,,,,WCC,1.0,95.0,21.0,MOV,1.0,65.0,22.0,MOV,1.0,0.0,23.0
4030,ITA,,Allegra Arzuffi,,,Women,1998.0,,,,,,,,,,,,,,,,,,,,,,VAL,1.0,80.0,20.0,XYZ,1.0,0.0,21.0,XYZ,1.0,0.0,22.0
4097,RUS,,Diana Klimova,,,Women,1996.0,,,,,,,,,,,,,,,,,,,,,,XYZ,1.0,80.0,22.0,XYZ,1.0,0.0,23.0,CGS,1.0,0.0,24.0
4022,FRA,,Maelle Grossetete,,,Women,1998.0,,,,,,,,,,,,,,,,,,,,,,FDJ,1.0,73.0,20.0,FDJ,1.0,12.0,21.0,FDJ,1.0,0.0,22.0
4085,NED,,Belle De Gast,,,Women,1991.0,,,,,,,,,,,,,,,,,,,,,,PHV,1.0,70.0,27.0,PHV,1.0,0.0,28.0,PHV,1.0,0.0,29.0
4109,MEX,,Marcela Elizabeth Prieto Castaneda,,,Women,1992.0,,,,,,,,,,,,,,,,,,,,,,SWA,1.0,70.0,26.0,XYZ,1.0,0.0,27.0,AGO,1.0,0.0,28.0
4083,ITA,,Angelica Brogi,,,Women,1998.0,,,,,,,,,,,,,,,,,,,,,,VAI,1.0,60.0,20.0,VAI,1.0,0.0,21.0,VAI,1.0,0.0,22.0
4011,COL,,Blanca Liliana Moreno Canchon,,,Women,1992.0,,,,,,,,,,,,,,,,,,,,,,ASA,1.0,60.0,26.0,ASA,1.0,60.0,27.0,ASA,1.0,0.0,28.0
4131,ITA,,Laura Tomasi,,,Women,1999.0,,,,,,,,,,,,,,,,,,,,,,TOP,1.0,60.0,19.0,TOP,1.0,125.0,20.0,TOP,2.0,0.0,21.0
4156,IRL,,Anna Turvey,,,Women,1980.0,,,,,,,,,,,,,,,,,,,,,,XYZ,1.0,60.0,38.0,XYZ,1.0,50.0,39.0,XYZ,1.0,0.0,40.0
4115,SUI,,Meret Zimmermann,,,Women,1996.0,,,,,,,,,,,,,,,,,,,,,,XYZ,1.0,60.0,22.0,XYZ,1.0,0.0,23.0,XYZ,1.0,0.0,24.0
4125,TTO,,Teniel Campbell,,,Women,1997.0,,,,,,,,,,,,,,,,,,,,,,WCC,1.0,50.0,21.0,WCC,1.0,225.0,22.0,VAL,6.0,0.0,23.0
4023,FRA,,Evita Muzic,,,Women,1999.0,,,,,,,,,,,,,,,,,,,,,,FDJ,1.0,50.0,19.0,FDJ,1.0,110.0,20.0,FDJ,1.0,0.0,21.0
4082,NED,,Nicole Steigenga,,,Women,1998.0,,,,,,,,,,,,,,,,,,,,,,BPK,1.0,50.0,20.0,BPK,1.0,0.0,21.0,DVE,1.0,0.0,22.0
4095,NED,,Minke Bakker,,,Women,1997.0,,,,,,,,,,,,,,,,,,,,,,XYZ,1.0,40.0,21.0,XYZ,1.0,0.0,22.0,DVE,1.0,0.0,23.0
4116,CZE,,Melissa Van Neck,,,Women,1991.0,,,,,,,,,,,,,,,,,,,,,,TDP,1.0,40.0,27.0,XYZ,1.0,0.0,28.0,BPK,1.0,0.0,29.0
4018,GER,,Tanja Erath,,,Women,1989.0,,,,,,,,,,,,,,,,,,,,,,CSR,1.0,34.0,29.0,CSR,1.0,180.0,30.0,CSR,2.0,0.0,31.0
4094,NZL,,Sharlotte Lucas,,,Women,1992.0,,,,,,,,,,,,,,,,,,,,,,XYZ,1.0,30.0,26.0,TIB,1.0,6.0,27.0,TIB,1.0,0.0,28.0
4100,BEL,,Githa Michiels,,,Women,1983.0,,,,,,,,,,,,,,,,,,,,,,XYZ,1.0,30.0,35.0,XYZ,1.0,0.0,36.0,XYZ,1.0,0.0,37.0
4033,ITA,,Alessia Vigilia,,,Women,1999.0,,,,,,,,,,,,,,,,,,,,,,VAL,1.0,30.0,19.0,VAL,1.0,30.0,20.0,CDO,1.0,0.0,21.0
4136,RUS,,Gulnaz Badykova,,,Women,1994.0,,,,,,,,,,,,,,,,,,,,,,CGS,1.0,28.0,24.0,CGS,1.0,0.0,25.0,XYZ,1.0,0.0,26.0
