	Country 	UCI Team 	UCI Cat 	Rider 	Born 	Price 	Prev 	Score ↓ 	
1228. 	ISR 	XYZ 		Eyal Rahat 	1984 	1 	0 	0 	[+]
1229. 	ESP 	XYZ 		Javier Ramirez 	1978 	1 	0 	0 	[+]
1230. 	NOR 	SKY 	WT 	Gabriel Rasch 	1976 	1 	0 	0 	[+]
1231. 	POL 	XYZ 		Rafal Ratajczyk 	1983 	1 	0 	0 	[+]
1232. 	USA 	JBC 	CONT 	Jacob Rathe 	1991 	1 	0 	0 	[+]
1233. 	ALG 	MTN 	PROF 	Youcef Reguigui 	1990 	1 	0 	0 	[+]
1234. 	GER 	MTN 	PROF 	Martin Reimer 	1987 	1 	0 	0 	[+]
1235. 	KAZ 	AS2 	CONT 	Sergey Renev 	1985 	1 	0 	0 	[+]
1236. 	GER 	TKG 	CONT 	Robert Retschke 	1980 	1 	0 	0 	[+]
1237. 	NED 	PVC 	CONT 	Kai Reus 	1985 	1 	0 	0 	[+]
1238. 	ITA 	XYZ 		Davide Ricci Bitti 	1984 	1 	0 	0 	[+]
1239. 	ITA 	XYZ 		Riccardo Riccò 	1983 	1 	0 	0 	[+]
1240. 	BEL 	TSV 	PROF 	Jonas Rickaert 	1994 	1 	0 	0 	[+]
1241. 	AUS 	STG 	CONT 	Luke Roberts 	1977 	1 	0 	0 	[+]
1242. 	ITA 	UNA 	CONT 	Federico Rocchetti 	1986 	1 	0 	0 	[+]
1243. 	AUS 	BFL 	CONT 	Timothy Roe 	1989 	1 	0 	0 	[+]
1244. 	ESP 	XYZ 		Jose Luis Roldan 	1985 	1 	0 	0 	[+]
1245. 	CAN 	XYZ 		Dominique Rollin 	1982 	1 	0 	0 	[+]
1246. 	ESP 	XYZ 		Igor Romero 	1986 	1 	0 	0 	[+]
1247. 	ESP 	OFM 		Jesus Rosendo 	1982 	1 	0 	0 	[+]
1248. 	BEL 	VER 	CONT 	Sébastien Rosseler 	1981 	1 	0 	0 	[+]
1249. 	CAN 	XYZ 		Ryan Roth 	1983 	1 	0 	0 	[+]
1250. 	ESP 	JSH 	CONT 	Jaume Rovira 	1979 	1 	0 	0 	[+]
1251. 	AUS 	DPC 	PROF 	Malcolm Rudolph 	1989 	1 	0 	0 	[+]
1252. 	ESP 	XYZ 		Eloy Ruiz 	1989 	1 	0 	0 	[+]
1253. 	USA 	TNN 	PROF 	Branden Russell 	1992 	1 	0 	0 	[+]
1254. 	ERI 	MTN 	PROF 	Merom Russom 	1987 	1 	0 	0 	[+]
1255. 	RUS 	XYZ 		Alexander Ryabkin 	1989 	1 	0 	0 	[+]
1256. 	RUS 	KAT 	WT 	Alexander Rybakov 	1988 	1 	0 	0 	[+]
1257. 	ITA 	CAN 	WT 	Fabio Sabatini 	1985 	1 	0 	0 	[+]
1258. 	SVK 	CAN 	WT 	Juraj Sagan 	1988 	1 	0 	0 	[+]
1259. 	COL 	CO4 	CONT 	Hugo Salazar 	1990 	1 	0 	0 	[+]
1260. 	BEL 	TSV 	PROF 	Jarl Salomein 	1989 	1 	0 	0 	[+]
1261. 	ESP 	XYZ 		Julian Sanchez 	1980 	1 	0 	0 	[+]
1262. 	ITA 	CEF 		Antonio Santoro 	1989 	1 	0 	0 	[+]
1263. 	POL 	BDC 	CONT 	Marcin Sapa 	1976 	1 	0 	0 	[+]
1264. 	ITA 	CEF 		Filippo Savini 	1985 	1 	0 	0 	[+]
1265. 	RUS 	HCL 	CONT 	Ivan Savitsky 	1992 	1 	0 	0 	[+]
1266. 	BEL 	XYZ 		Bert Scheirlinckx 	1974 	1 	0 	0 	[+]
1267. 	SUI 	IAM 	PROF 	Patrick Schelling 	1990 	1 	0 	0 	[+]
1268. 	GER 	TNE 	PROF 	Andreas Schillinger 	1983 	1 	0 	0 	[+]
1269. 	USA 	XYZ 		Morgan Schmitt 	1985 	1 	0 	0 	[+]
1270. 	GER 	CTO 	CONT 	Stefan Schumacher 	1981 	1 	0 	0 	[+]
1271. 	SUI 	OGE 	WT 	Nino Schurter 	1986 	1 	0 	0 	[+]
1272. 	GER 	TNE 	PROF 	Michael Schwarzmann 	1991 	1 	0 	0 	[+]
1273. 	USA 	OPM 	CONT 	Bjorn Selander 	1988 	1 	0 	0 	[+]
1274. 	VEN 	XYZ 		Pedro Sequera 	1991 	1 	0 	0 	[+]
1275. 	RUS 	XYZ 		Alexander Serebryakov 	1987 	1 	0 	0 	[+]
1276. 	RUS 	RVL 	PROF 	Alexander Serov 	1982 	1 	0 	0 	[+]
1277. 	GER 	XYZ 		Timon Seubert 	1987 	1 	0 	0 	[+]
1278. 	ESP 	EPM 		Oscar Sevilla 	1976 	1 	0 	0 	[+]
1279. 	RUS 	XYZ 		Alexey Shmidt 	1983 	1 	0 	0 	[+]
1280. 	RUS 	LOK 	CONT 	Boris Shpilevski 	1982 	1 	0 	0 	[+]
1281. 	BEL 	WGG 	PROF 	Nico Sijmens 	1978 	1 	0 	0 	[+]
1282. 	POR 	TFR 	WT 	Fabio Silvestre 	1990 	1 	0 	0 	[+]
1283. 	ESP 	ECU 	CONT 	Jordi Simon 	1990 	1 	0 	0 	[+]
1284. 	LTU 	LPM 		Evaldas Siskevicius 	1988 	1 	0 	0 	[+]
1285. 	NZL 	HSD 	CONT 	Dion Smith 	1993 	1 	0 	0 	[+]
1286. 	POL 	WIB 	CONT 	Tomasz Smolen 	1983 	1 	0 	0 	[+]
1287. 	ESP 	SPT 	CONT 	Joaquin Sobrino 	1982 	1 	0 	0 	[+]
1288. 	IRI 	XYZ 		Mahdi Sohrabi 	1981 	1 	0 	0 	[+]
1289. 	POR 	EFG 		Sergio Ferreira Sousa 	1983 	1 	0 	0 	[+]
1290. 	FRA 	GIA 	WT 	Mathieu Sprick 	1981 	1 	0 	0 	[+]
1291. 	NED 	GIA 	WT 	Tom Stamsnijder 	1985 	1 	0 	0 	[+]
1292. 	UKR 	AMO 	CONT 	Volodymyr Starchyk 	1980 	1 	0 	0 	[+]
1293. 	DEN 	CUL 	CONT 	André Steensen 	1987 	1 	0 	0 	[+]
1294. 	POL 	CCC 	PROF 	Grzegorz Stepniak 	1989 	1 	0 	0 	[+]
1295. 	USA 	XYZ 		Scott Stewart 	1987 	1 	0 	0 	[+]
1296. 	ITA 	XYZ 		Simone Stortoni 	1985 	1 	0 	0 	[+]
1297. 	RUS 	TNN 	PROF 	Andrei Strelkov 	1994 	1 	0 	0 	[+]
1298. 	NED 	KOG 	CONT 	Wim Stroetinga 	1985 	1 	0 	0 	[+]
1299. 	COL 	CO4 	CONT 	Camilo Suarez 	1988 	1 	0 	0 	[+]
1300. 	COL 	EPM 		Juan Pablo Suarez 	1985 	1 	0 	0 	[+]
1301. 	AUS 	DPC 	PROF 	Bernard Sulzberger 	1983 	1 	0 	0 	[+]
1302. 	AUS 	DPC 	PROF 	Wesley Sulzberger 	1986 	1 	0 	0 	[+]
1303. 	BEL 	JTW 	CONT 	Klaas Sys 		1 	0 	0 	[+]
1304. 	HUN 	XYZ 		Balint Szeghalmi 	1980 	1 	0 	0 	[+]
1305. 	ITA 	AND 	PROF 	Alessio Taliani 	1990 	1 	0 	0 	[+]
1306. 	COL 	XYZ 		Diego Tamayo 	1983 	1 	0 	0 	[+]
1307. 	NED 	BEL 	WT 	Bram Tankink 	1978 	1 	0 	0 	[+]
1308. 	AUS 	BEL 	WT 	David Tanner 	1984 	1 	0 	0 	[+]
1309. 	RUS 	RVL 	PROF 	Gennadiy Tatarinov 	1991 	1 	0 	0 	[+]
1310. 	BRA 	XYZ 		Luiz Tavares 	1977 	1 	0 	0 	[+]
1311. 	ITA 	YEL 	PROF 	Mirko Tedeschi 	1989 	1 	0 	0 	[+]
1312. 	GBR 	MGT 	CONT 	Andrew Tennant 	1987 	1 	0 	0 	[+]
1313. 	ITA 	AND 	PROF 	Nicola Testi 	1990 	1 	0 	0 	[+]
1314. 	ERI 	MTN 	PROF 	Jani Tewelde 	1990 	1 	0 	0 	[+]
1315. 	ESP 	UKO 	CONT 	Jose Vicente Toribio 	1985 	1 	0 	0 	[+]
1316. 	COL 	COL 	PROF 	Rodolfo Torres 	1987 	1 	0 	0 	[+]
1317. 	FRA 	XYZ 		Etienne Tortelier 	1990 	1 	0 	0 	[+]
1318. 	NED 	SKT 	CONT 	Bobbie Traksel 	1981 	1 	0 	0 	[+]
1319. 	CZE 	AMP 	CONT 	Jan Tratnik 	1990 	1 	0 	0 	[+]
1320. 	RUS 	TCS 	WT 	Nikolai Trussov 	1985 	1 	0 	0 	[+]
1321. 	FRA 	XYZ 		Ludovic Turpin 	1975 	1 	0 	0 	[+]
1322. 	VEN 	XYZ 		Miguel Ubeto 	1976 	1 	0 	0 	[+]
1323. 	COL 	COL 	PROF 	Juan Pablo Valencia 	1988 	1 	0 	0 	[+]
1324. 	RUS 	XYZ 		Valerey Valynin 	1986 	1 	0 	0 	[+]
1325. 	BEL 	XYZ 		Sven Van Den Houte 	1984 	1 	0 	0 	[+]
1326. 	NED 	BEL 	WT 	Nick van der Lijke 	1991 	1 	0 	0 	[+]
1327. 	BEL 	XYZ 		Jurgen Van Goolen 	1980 	1 	0 	0 	[+]
1328. 	NED 	XYZ 		Arnoud van Groen 	1983 	1 	0 	0 	[+]
1329. 	BEL 	TSV 	PROF 	Gijs Van Hoecke 	1991 	1 	0 	0 	[+]
1330. 	BEL 	XYZ 		Kevin Van Impe 	1981 	1 	0 	0 	[+]
1331. 	BEL 	WGG 	PROF 	Kevin Van Melsen 	1987 	1 	0 	0 	[+]
1332. 	RSA 	MTN 	PROF 	Dennis van Niekerk 	1984 	1 	0 	0 	[+]
1333. 	BEL 	TSV 	PROF 	Arthur Van Overberghe 	1990 	1 	0 	0 	[+]
1334. 	BEL 	TSV 	PROF 	Pieter Van Speybroeck 	1987 	1 	0 	0 	[+]
1335. 	BEL 	SKT 	CONT 	Steven Van Vooren 	1986 	1 	0 	0 	[+]
1336. 	NED 	BEL 	WT 	Dennis van Winden 	1987 	1 	0 	0 	[+]
1337. 	NED 	RIJ 	CONT 	Ronan van Zandbeek 	1988 	1 	0 	0 	[+]
1338. 	RSA 	MTN 	PROF 	Johan Van Zyl 	1991 	1 	0 	0 	[+]
1339. 	BEL 	WGG 	PROF 	James Vanlandschoot 	1978 	1 	0 	0 	[+]
1340. 	BEL 	CRE 		Sven Vanthourenhout 	1981 	1 	0 	0 	[+]
1341. 	NOR 	BSE 	PROF 	Stake Vegard Laengen 	1989 	1 	0 	0 	[+]
1342. 	ESP 	CJR 	PROF 	Ivan Velasco 	1980 	1 	0 	0 	[+]
1343. 	SVK 	OPQ 	WT 	Martin Velits 	1985 	1 	0 	0 	[+]
1344. 	RSA 	MTN 	PROF 	Jaco Venter 	1987 	1 	0 	0 	[+]
1345. 	FRA 	COF 	PROF 	Clement Venturini 	1993 	1 	0 	0 	[+]
1346. 	BEL 	XYZ 		Evert Verbist 	1984 	1 	0 	0 	[+]
1347. 	BEL 	TSV 	PROF 	Otto Vergaerde 	1994 	1 	0 	0 	[+]
1348. 	FRA 	RLM 	CONT 	Franck Vermeulen 	1976 	1 	0 	0 	[+]
1349. 	BEL 	JTW 	CONT 	Benjamin Verraes 	1987 	1 	0 	0 	[+]
1350. 	NED 	TNN 	PROF 	Martijn Verschoor 	1985 	1 	0 	0 	[+]
1351. 	FRA 	FDJ 	WT 	Emilien Viennet 	1992 	1 	0 	0 	[+]
1352. 	COL 	CO4 	CONT 	Juan Villegas 	1987 	1 	0 	0 	[+]
1353. 	ITA 	UNA 	CONT 	Gianfranco Visconti 	1983 	1 	0 	0 	[+]
1354. 	CAN 	XYZ 		Charly Vives 	1986 	1 	0 	0 	[+]
1355. 	ITA 	XYZ 		Emanuele Vona 	1983 	1 	0 	0 	[+]
1356. 	RUS 	KAT 	WT 	Eduard Vorganov 	1982 	1 	0 	0 	[+]
1357. 	ITA 	LAM 	WT 	Luca Wackermann 	1992 	1 	0 	0 	[+]
1358. 	AUS 	XYZ 		Johnnie Walker 	1987 	1 	0 	0 	[+]
1359. 	AUS 	TFR 	WT 	Calvin Watson 	1993 	1 	0 	0 	[+]
1360. 	GER 	XYZ 		René Weissinger 	1978 	1 	0 	0 	[+]
1361. 	RSA 	MTN 	PROF 	Martin Wesemann 	1984 	1 	0 	0 	[+]
1362. 	SWE 	FFU 	CONT 	Alexander Wetterhall 	1986 	1 	0 	0 	[+]
1363. 	USA 	UHC 	PROF 	Bradley White 	1982 	1 	0 	0 	[+]
1364. 	GBR 	RAL 	CONT 	Ian Wilkinson 	1979 	1 	0 	0 	[+]
1365. 	BEL 	LTB 	WT 	Frederik Willems 	1979 	1 	0 	0 	[+]
1366. 	AUS 	TNN 	PROF 	Christopher Williams 	1981 	1 	0 	0 	[+]
1367. 	NOR 	KRA 	CONT 	Frederik Wilmann 	1985 	1 	0 	0 	[+]
1368. 	POL 	XYZ 		Mariusz Witecki 	1981 	1 	0 	0 	[+]
1369. 	HKG 	XYZ 		Steven Wong 	1988 	1 	0 	0 	[+]
1370. 	HKG 	XYZ 		Kin San Wu 	1985 	1 	0 	0 	[+]
1371. 	AUS 	CAN 	WT 	Cameron Wurf 	1983 	1 	0 	0 	[+]
1372. 	CHN 	LAM 	WT 	Gang Xu 	1984 	1 	0 	0 	[+]
1373. 	SUI 	XYZ 		Simon Zahner 	1983 	1 	0 	0 	[+]
1374. 	ITA 	PVC 	CONT 	Marco Zanotti 	1988 	1 	0 	0 	[+]
1375. 	IRI 	XYZ 		Amir Zargari 	1980 	1 	0 	0 	[+]
1376. 	KAZ 	AST 	WT 	Andrey Zeits 	1986 	1 	0 	0 	[+]
1377. 	RUS 	XYZ 		Nikolay Zhurkin 	1991 	1 	0 	0 	[+]
1378. 	POL 	XYZ 		Kamil Zielinski 	1988 	1 	0 	0 	[+]
1379. 	RUS 	TIK 	CONT 	Matvey Zubov 	1991 	1 	0 	0 	[+]
1380. 	USA 	OPM 	CONT 	Scott Zwizanski 	1977 	1 	0 	0 	[+]
